t_mid_s,Time_mid,Session,Band,Region,Entropy,n_ch
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,BetaH,Frontal,0.989016255429646,11
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,BetaH,Temporal,0.902631849082295,4
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,BetaH,Central,0.9232403859862979,3
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,BetaH,Parietal,0.9531864276740938,9
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,BetaH,Occipital,0.9443118832188437,5
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,Gamma,Frontal,0.9787170491771275,11
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,Gamma,Temporal,0.9650480087715809,4
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,Gamma,Central,0.9310260225108906,3
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,Gamma,Parietal,0.9590637217832545,9
50.0,2025-10-05 16:13:30.818880081,BASELINE_EC,Gamma,Occipital,0.9158453368821924,5
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,Theta,Frontal,0.9933164523015564,11
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,Theta,Temporal,0.946323457082443,4
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,Theta,Central,0.937393104900785,3
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,Theta,Parietal,0.9691798250938435,9
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,Theta,Occipital,0.9652260346869087,5
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,Alpha,Frontal,0.9886244055616341,11
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,Alpha,Temporal,0.9561853284952482,4
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,Alpha,Central,0.9249058206548472,3
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,Alpha,Parietal,0.9482113652518334,9
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,Alpha,Occipital,0.9570342735546757,5
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,BetaL,Frontal,0.9930452276234788,11
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,BetaL,Temporal,0.9335791611545295,4
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,BetaL,Central,0.9411933206709658,3
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,BetaL,Parietal,0.9570308583416213,9
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,BetaL,Occipital,0.9692226138686927,5
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,BetaH,Frontal,0.9892516378076504,11
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,BetaH,Temporal,0.9190322136164817,4
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,BetaH,Central,0.9276096816041056,3
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,BetaH,Parietal,0.9592613224252123,9
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,BetaH,Occipital,0.9502055677971218,5
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,Gamma,Frontal,0.9809093648270711,11
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,Gamma,Temporal,0.9640319220607226,4
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,Gamma,Central,0.9320294497982798,3
55.0,2025-10-05 16:13:35.818680048,BASELINE_EC,Gamma,Parietal,0.9639881456668856,9
